iso_code	Country	date	total_cases	new_cases	total_deaths	new_deaths	total_cases_per_million	new_cases_per_million	total_deaths_per_million	new_deaths_per_million	stringency_index	population	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	extreme_poverty	cvd_death_rate	diabetes_prevalence	female_smokers	male_smokers	handwashing_facilities	hospital_beds_per_100k	HDI	HealthExpenseperGDP	log_population
PER	Peru	24/05/2020	115754.0	4056.0	3373.0	129.0	3510.692	123.014	10.23	3.912		32971846.0	25.129	29.1	7.151	4.455	12236.706	3.5	85.755	5.95	4.8			1.6	0.759		17.311
PHL	Philippines	02/02/2020	2.0	1.0	1.0	1.0	0.018	0.009	0.009	0.009	19.44	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	03/02/2020	2.0	0.0	1.0	0.0	0.018	0.0	0.009	0.0	19.44	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	04/02/2020	2.0	0.0	1.0	0.0	0.018	0.0	0.009	0.0	19.44	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	05/02/2020	2.0	0.0	1.0	0.0	0.018	0.0	0.009	0.0	19.44	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	06/02/2020	3.0	1.0	1.0	0.0	0.027	0.009	0.009	0.0	19.44	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	07/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	08/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	09/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	10/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	11/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	12/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	13/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	14/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	15/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	16/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	17/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	18/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	19/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	20/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	21/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	22/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	23/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	24/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	25/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	26/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	27/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	28/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	29/02/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	01/03/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	02/03/2020	3.0	0.0	1.0	0.0	0.027	0.0	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	07/03/2020	5.0	2.0	1.0	0.0	0.046	0.018	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	08/03/2020	6.0	1.0	1.0	0.0	0.055	0.009	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	09/03/2020	10.0	4.0	1.0	0.0	0.091	0.037	0.009	0.0	26.59	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	10/03/2020	33.0	23.0	1.0	0.0	0.301	0.21	0.009	0.0	34.53	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	11/03/2020	33.0	0.0	1.0	0.0	0.301	0.0	0.009	0.0	34.53	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	12/03/2020	49.0	16.0	2.0	1.0	0.447	0.146	0.018	0.009	34.53	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	13/03/2020	52.0	3.0	2.0	0.0	0.475	0.027	0.018	0.0	34.53	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	14/03/2020	64.0	12.0	6.0	4.0	0.584	0.11	0.055	0.037	34.53	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	15/03/2020	111.0	47.0	6.0	0.0	1.013	0.429	0.055	0.0	74.09	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	16/03/2020	140.0	29.0	12.0	6.0	1.278	0.265	0.11	0.055	74.09	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	17/03/2020	142.0	2.0	12.0	0.0	1.296	0.018	0.11	0.0	74.09	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	18/03/2020	187.0	45.0	14.0	2.0	1.706	0.411	0.128	0.018	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	19/03/2020	202.0	15.0	17.0	3.0	1.843	0.137	0.155	0.027	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	20/03/2020	230.0	28.0	18.0	1.0	2.099	0.256	0.164	0.009	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	21/03/2020	230.0	0.0	18.0	0.0	2.099	0.0	0.164	0.0	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	22/03/2020	380.0	150.0	25.0	7.0	3.468	1.369	0.228	0.064	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	23/03/2020	380.0	0.0	25.0	0.0	3.468	0.0	0.228	0.0	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	24/03/2020	462.0	82.0	33.0	8.0	4.216	0.748	0.301	0.073	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	25/03/2020	552.0	90.0	35.0	2.0	5.037	0.821	0.319	0.018	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	26/03/2020	636.0	84.0	38.0	3.0	5.804	0.767	0.347	0.027	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	27/03/2020	707.0	71.0	45.0	7.0	6.452	0.648	0.411	0.064	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	28/03/2020	803.0	96.0	54.0	9.0	7.328	0.876	0.493	0.082	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	29/03/2020	1075.0	272.0	68.0	14.0	9.81	2.482	0.621	0.128	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	30/03/2020	1418.0	343.0	71.0	3.0	12.94	3.13	0.648	0.027	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	31/03/2020	2084.0	666.0	88.0	17.0	19.018	6.078	0.803	0.155	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	01/04/2020	2084.0	0.0	88.0	0.0	19.018	0.0	0.803	0.0	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	02/04/2020	2311.0	227.0	96.0	8.0	21.089	2.072	0.876	0.073	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	03/04/2020	2633.0	322.0	107.0	11.0	24.028	2.938	0.976	0.1	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	04/04/2020	3018.0	385.0	136.0	29.0	27.541	3.513	1.241	0.265	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	05/04/2020	3094.0	76.0	144.0	8.0	28.235	0.694	1.314	0.073	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	06/04/2020	3246.0	152.0	152.0	8.0	29.622	1.387	1.387	0.073	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	07/04/2020	3660.0	414.0	163.0	11.0	33.4	3.778	1.487	0.1	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	08/04/2020	3764.0	104.0	177.0	14.0	34.349	0.949	1.615	0.128	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	09/04/2020	3870.0	106.0	182.0	5.0	35.316	0.967	1.661	0.046	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	10/04/2020	4076.0	206.0	203.0	21.0	37.196	1.88	1.853	0.192	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	11/04/2020	4076.0	0.0	203.0	0.0	37.196	0.0	1.853	0.0	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	12/04/2020	4428.0	352.0	247.0	44.0	40.408	3.212	2.254	0.402	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	13/04/2020	4648.0	220.0	297.0	50.0	42.416	2.008	2.71	0.456	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	14/04/2020	4932.0	284.0	315.0	18.0	45.008	2.592	2.875	0.164	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	15/04/2020	5223.0	291.0	335.0	20.0	47.663	2.656	3.057	0.183	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	16/04/2020	5453.0	230.0	349.0	14.0	49.762	2.099	3.185	0.128	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	17/04/2020	5660.0	207.0	362.0	13.0	51.651	1.889	3.303	0.119	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	18/04/2020	5878.0	218.0	387.0	25.0	53.641	1.989	3.532	0.228	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	19/04/2020	6087.0	209.0	397.0	10.0	55.548	1.907	3.623	0.091	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	20/04/2020	6259.0	172.0	409.0	12.0	57.118	1.57	3.732	0.11	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	21/04/2020	6459.0	200.0	428.0	19.0	58.943	1.825	3.906	0.173	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	22/04/2020	6599.0	140.0	437.0	9.0	60.22	1.278	3.988	0.082	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	23/04/2020	6710.0	111.0	446.0	9.0	61.233	1.013	4.07	0.082	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	24/04/2020	6981.0	271.0	462.0	16.0	63.706	2.473	4.216	0.146	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	25/04/2020	7192.0	211.0	477.0	15.0	65.632	1.926	4.353	0.137	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	26/04/2020	7294.0	102.0	494.0	17.0	66.563	0.931	4.508	0.155	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	27/04/2020	7579.0	285.0	501.0	7.0	69.163	2.601	4.572	0.064	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	28/04/2020	7777.0	198.0	511.0	10.0	70.97	1.807	4.663	0.091	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	29/04/2020	7958.0	181.0	530.0	19.0	72.622	1.652	4.837	0.173	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	30/04/2020	8212.0	254.0	558.0	28.0	74.94	2.318	5.092	0.256	97.22	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	01/05/2020	8488.0	276.0	568.0	10.0	77.459	2.519	5.183	0.091	83.46	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	02/05/2020	8772.0	284.0	579.0	11.0	80.05	2.592	5.284	0.1	83.46	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	03/05/2020	8928.0	156.0	603.0	24.0	81.474	1.424	5.503	0.219	83.46	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	04/05/2020	9223.0	295.0	607.0	4.0	84.166	2.692	5.539	0.037	83.46	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	05/05/2020	9485.0	262.0	623.0	16.0	86.557	2.391	5.685	0.146	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	06/05/2020	9684.0	199.0	637.0	14.0	88.373	1.816	5.813	0.128	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	07/05/2020	10004.0	320.0	658.0	21.0	91.293	2.92	6.005	0.192	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	08/05/2020	10343.0	339.0	685.0	27.0	94.387	3.094	6.251	0.246	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	09/05/2020	10463.0	120.0	696.0	11.0	95.482	1.095	6.351	0.1	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	10/05/2020	10610.0	147.0	704.0	8.0	96.823	1.341	6.424	0.073	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	11/05/2020	10794.0	184.0	719.0	15.0	98.502	1.679	6.561	0.137	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	12/05/2020	11086.0	292.0	726.0	7.0	101.167	2.665	6.625	0.064	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	13/05/2020	11350.0	264.0	751.0	25.0	103.576	2.409	6.853	0.228	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	14/05/2020	11618.0	268.0	772.0	21.0	106.022	2.446	7.045	0.192	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	15/05/2020	11876.0	258.0	790.0	18.0	108.376	2.354	7.209	0.164	94.58	109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	16/05/2020	12091.0	215.0	806.0	16.0	110.338	1.962	7.355	0.146		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	17/05/2020	12305.0	214.0	817.0	11.0	112.291	1.953	7.456	0.1		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	18/05/2020	12513.0	208.0	824.0	7.0	114.189	1.898	7.52	0.064		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	19/05/2020	12718.0	205.0	831.0	7.0	116.06	1.871	7.583	0.064		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	20/05/2020	12942.0	224.0	837.0	6.0	118.104	2.044	7.638	0.055		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	21/05/2020	13221.0	279.0	842.0	5.0	120.65	2.546	7.684	0.046		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	22/05/2020	13434.0	213.0	846.0	4.0	122.594	1.944	7.72	0.037		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	23/05/2020	13597.0	163.0	857.0	11.0	124.082	1.487	7.821	0.1		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
PHL	Philippines	24/05/2020	13777.0	180.0	863.0	6.0	125.724	1.643	7.875	0.055		109581085.0	351.873	25.2	4.803	2.661	7599.188		37.044	7.07	7.8	40.8	7.846	1.0	0.712		18.512
POL	Poland	13/03/2020	49.0	18.0	1.0	1.0	1.295	0.476	0.026	0.026	43.25	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	14/03/2020	68.0	19.0	2.0	1.0	1.797	0.502	0.053	0.026	51.72	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	15/03/2020	104.0	36.0	3.0	1.0	2.748	0.951	0.079	0.026	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	16/03/2020	125.0	21.0	3.0	0.0	3.303	0.555	0.079	0.0	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	17/03/2020	177.0	52.0	4.0	1.0	4.677	1.374	0.106	0.026	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	18/03/2020	238.0	61.0	5.0	1.0	6.289	1.612	0.132	0.026	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	19/03/2020	287.0	49.0	5.0	0.0	7.583	1.295	0.132	0.0	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	20/03/2020	355.0	68.0	5.0	0.0	9.38	1.797	0.132	0.0	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	21/03/2020	425.0	70.0	5.0	0.0	11.23	1.85	0.132	0.0	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	22/03/2020	536.0	111.0	5.0	0.0	14.162	2.933	0.132	0.0	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	23/03/2020	634.0	98.0	7.0	2.0	16.752	2.589	0.185	0.053	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	24/03/2020	749.0	115.0	8.0	1.0	19.79	3.039	0.211	0.026	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	25/03/2020	901.0	152.0	10.0	2.0	23.807	4.016	0.264	0.053	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
POL	Poland	26/03/2020	1051.0	150.0	14.0	4.0	27.77	3.963	0.37	0.106	60.05	37846605.0	124.027	41.8	16.763	10.202	27216.445		227.331	5.91	23.3	33.1		6.62	0.872	6.288	17.449
