iso_code	date	new_cases	stringency_index	HealthExpenseperGDP	total_smokers	gdp_per_capita	aged_65_older	population_density	log_population	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
LTU	2020-05-31	188.0	0.0	6.805	30.15	29524.265	19.002	45.135	14.817	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-55.8824	Lithuania	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LUX	2020-02-29	3.0	2.775	54.08	23.6	94277.965	14.312	231.447	13.347	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Luxembourg	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LUX	2020-03-31	2840.0	82.27	54.08	23.6	94277.965	14.312	231.447	13.347	99.9675	1298.3426	99.9395	4653.1263	99.975	14267.0067	99.9996	3752.9848	100.0	2284.0	99.9946	2231.8333	99.9974	600.9892	100.0	1439.0	99.9786	820.6667	100.0	1032.0	99.9083	89.8452	99.8945	6984.5634	99.9899	4437.1878	99.9948	3987.6429	99.9916	2534.8117	100.0	2222.0	99.8941	9375.2544	99.8343	2070.602	100.0	550.0	99.9484	1666.0159	100.0	465.0	99.9517	900.4026	100.0	340.0	99.9983	918.9697	99.9623	3014.2734	0.0	Luxembourg	0.0	1.0	0.0	1.0	0.0	1.0	0.0
LUX	2020-04-30	1008.0	75.66	54.08	23.6	94277.965	14.312	231.447	13.347	99.97	1298.35	99.95	4653.15	99.9667	14266.4167	100.0	3753.0	100.0	2284.0	99.97	2231.1	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	99.9733	4435.7333	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6317	2066.4667	100.0	550.0	99.9533	1665.5333	100.0	465.0	99.96	900.55	100.0	340.0	100.0	919.0	99.9833	3015.0833	39.0244	Luxembourg	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LUX	2020-05-31	139.0	65.73	54.08	23.6	94277.965	14.312	231.447	13.347	99.97	1298.35	99.95	4653.15	99.9667	14266.4167	100.0	3753.0	100.0	2284.0	99.97	2231.1	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	99.9733	4435.7333	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6317	2066.4667	100.0	550.0	99.9533	1665.5333	100.0	465.0	99.96	900.55	100.0	340.0	100.0	919.0	99.9833	3015.0833	-80.7018	Luxembourg	0.0	1.0	0.0	1.0	0.0	0.0	0.0
MYS	2020-01-31	14.0	19.44	1034.7951	22.2	26808.164	6.293	962.54	17.293	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3982.5	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Malaysia	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MYS	2020-02-29	69.0	19.44	1034.7951	22.2	26808.164	6.293	962.54	17.293	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3982.5	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Malaysia	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MYS	2020-03-31	3710.0	76.85	1034.7951	22.2	26808.164	6.293	962.54	17.293	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3982.5	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Malaysia	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MYS	2020-04-30	2635.0	76.85	1034.7951	22.2	26808.164	6.293	962.54	17.293	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3982.5	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-27.4194	Malaysia	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MYS	2020-05-31	757.0	74.2	1034.7951	22.2	26808.164	6.293	962.54	17.293	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3982.5	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-82.2222	Malaysia	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MEX	2020-02-29	5.0	2.78	5.457	13.7	17336.468	6.857	66.444	18.675	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	0.0	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MEX	2020-03-31	2434.0	55.95	5.457	13.7	17336.468	6.857	66.444	18.675	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	0.0	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MEX	2020-04-30	25195.0	85.45	5.457	13.7	17336.468	6.857	66.444	18.675	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	1963.2	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MEX	2020-05-31	38222.0	85.45	5.457	13.7	17336.468	6.857	66.444	18.675	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	73.5169	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NPL	2020-01-31	1.0	11.11	135.5756	24.1	2442.804	5.809	204.43	17.188	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-02-29	0.0	11.11	135.5756	24.1	2442.804	5.809	204.43	17.188	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-03-31	8.0	95.24	135.5756	24.1	2442.804	5.809	204.43	17.188	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-04-30	90.0	95.24	135.5756	24.1	2442.804	5.809	204.43	17.188	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-05-31	485.0	0.0	135.5756	24.1	2442.804	5.809	204.43	17.188	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NLD	2020-02-29	128.0	0.0	9.941	25.05	48472.545	18.779	508.544	16.657	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Netherlands	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NLD	2020-03-31	18675.0	77.51	9.941	25.05	48472.545	18.779	508.544	16.657	99.9952	1298.9249	99.9327	4651.6029	99.9898	14268.1156	99.9969	3752.8634	99.9973	2283.9364	99.9313	2230.2028	100.0	601.0	99.9949	1438.9083	100.0	821.0	99.9856	1031.8438	100.0	90.0	99.9273	6988.891	99.9676	4435.9969	99.9925	3987.6889	99.9703	2534.345	99.9928	2221.7735	99.921	9377.8863	99.8676	2070.997	99.9878	549.8893	99.9067	1665.1571	100.0	465.0	99.9956	900.9231	99.9504	339.8376	99.9796	918.6784	99.8689	3010.2429	186500.0	Netherlands	0.0	0.0	1.0	1.0	0.0	0.0	0.0
NLD	2020-04-30	22516.0	84.65	9.941	25.05	48472.545	18.779	508.544	16.657	99.9952	1298.9249	99.9327	4651.6029	99.9898	14268.1156	99.9969	3752.8634	99.9973	2283.9364	99.9313	2230.2028	100.0	601.0	99.9949	1438.9083	100.0	821.0	99.9856	1031.8438	100.0	90.0	99.9273	6988.891	99.9676	4435.9969	99.9925	3987.6889	99.9703	2534.345	99.9928	2221.7735	99.921	9377.8863	99.8676	2070.997	99.9878	549.8893	99.9067	1665.1571	100.0	465.0	99.9956	900.9231	99.9504	339.8376	99.9796	918.6784	99.8689	3010.2429	78.8317	Netherlands	0.0	0.0	1.0	1.0	0.0	0.0	0.0
NLD	2020-05-31	3745.0	76.71	9.941	25.05	48472.545	18.779	508.544	16.657	99.9952	1298.9249	99.9327	4651.6029	99.9898	14268.1156	99.9969	3752.8634	99.9973	2283.9364	99.9313	2230.2028	100.0	601.0	99.9949	1438.9083	100.0	821.0	99.9856	1031.8438	100.0	90.0	99.9273	6988.891	99.9676	4435.9969	99.9925	3987.6889	99.9703	2534.345	99.9928	2221.7735	99.921	9377.8863	99.8676	2070.997	99.9878	549.8893	99.9067	1665.1571	100.0	465.0	99.9956	900.9231	99.9504	339.8376	99.9796	918.6784	99.8689	3010.2429	-81.81	Netherlands	0.0	0.0	1.0	1.0	0.0	0.0	0.0
NZL	2020-02-29	5.0	19.44	9.341	16.021	36085.843	15.322	18.206	15.389	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NZL	2020-03-31	938.0	97.35	9.341	16.021	36085.843	15.322	18.206	15.389	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NZL	2020-04-30	196.0	97.35	9.341	16.021	36085.843	15.322	18.206	15.389	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	1900.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NZL	2020-05-31	15.0	38.49	9.341	16.021	36085.843	15.322	18.206	15.389	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NOR	2020-02-29	113.0	11.11	10.182	22.25	64800.057	16.821	14.462	15.506	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Norway	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NOR	2020-03-31	5642.0	75.66	10.182	22.25	64800.057	16.821	14.462	15.506	99.9625	1298.5625	99.8875	4650.9375	99.975	14265.4375	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.9125	1031.125	100.0	90.0	99.9	6985.0	99.9625	4436.0	100.0	3988.0	99.9625	2532.875	100.0	2222.0	99.8875	9375.0	99.775	2070.0625	100.0	550.0	99.8594	1664.1875	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9594	3013.7188	0.0	Norway	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NOR	2020-04-30	2198.0	71.69	10.182	22.25	64800.057	16.821	14.462	15.506	99.9625	1298.5625	99.8875	4650.9375	99.975	14265.4375	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.9125	1031.125	100.0	90.0	99.9	6985.0	99.9625	4436.0	100.0	3988.0	99.9625	2532.875	100.0	2222.0	99.8875	9375.0	99.775	2070.0625	100.0	550.0	99.8594	1664.1875	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9594	3013.7188	154.2373	Norway	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NOR	2020-05-31	356.0	58.07	10.182	22.25	64800.057	16.821	14.462	15.506	99.9625	1298.5625	99.8875	4650.9375	99.975	14265.4375	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.9125	1031.125	100.0	90.0	99.9	6985.0	99.9625	4436.0	100.0	3988.0	99.9625	2532.875	100.0	2222.0	99.8875	9375.0	99.775	2070.0625	100.0	550.0	99.8594	1664.1875	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9594	3013.7188	-82.6667	Norway	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PAK	2020-02-29	6.0	27.38	146.0065	22.45	5034.708	4.495	255.573	19.213	100.0	1299.0	99.7	4636.0	100.0	14269.0	99.8	3739.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Pakistan	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PAK	2020-03-31	3858.0	94.18	146.0065	22.45	5034.708	4.495	255.573	19.213	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.0	3691.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	98.7	3921.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Pakistan	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAK	2020-04-30	20209.0	94.71	146.0065	22.45	5034.708	4.495	255.573	19.213	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.0	3691.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	98.7	3921.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	844.4444	Pakistan	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAK	2020-05-31	30528.0	82.02	146.0065	22.45	5034.708	4.495	255.573	19.213	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.0	3691.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	98.7	3921.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	11.5686	Pakistan	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PER	2020-02-29	1.0	13.89	611.8353	4.8	12236.706	7.151	25.129	17.311	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PER	2020-03-31	2560.0	96.03	611.8353	4.8	12236.706	7.151	25.129	17.311	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PER	2020-04-30	52256.0	96.03	611.8353	4.8	12236.706	7.151	25.129	17.311	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	1466.3043	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PER	2020-05-31	60937.0	97.35	611.8353	4.8	12236.706	7.151	25.129	17.311	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	27.6891	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PHL	2020-01-31	3.0	19.44	338.1639	25.75	7599.188	4.803	351.873	18.512	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	0.0	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-02-29	2.0	26.59	338.1639	25.75	7599.188	4.803	351.873	18.512	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-100.0	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-03-31	3655.0	97.22	338.1639	25.75	7599.188	4.803	351.873	18.512	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	0.0	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-04-30	6344.0	97.22	338.1639	25.75	7599.188	4.803	351.873	18.512	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	205.5556	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
