iso_code	date	total_cases	total_deaths	total_cases_per_million	total_deaths_per_million	new_cases	new_deaths	new_deaths_per_million	new_cases_per_million	stringency_index	hospital_beds_per_1k	health_expenditure_ofGDP	HealthExpenseperGDP	diabetes_prevalence	cvd_death_rate	total_smokers	gdp_per_capita	HDI	median_age	aged_65_older	population_density	population	log_population	Lineage	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
SWE	2020-05-17	33188.0	3992.0	3286.178	395.276	3511.0	318.0	31.488	347.648	0.0	2.22	11.02	11.037	4.79	133.982	20.6	46949.282	0.937	41.0	19.985	247.18	10099270.0	16.128	B.1.1	100.0	1299.0	99.9	4651.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	99.9	4429.5	100.0	3988.0	99.85	2531.5	100.0	2222.0	99.85	9367.5	99.8	2070.5	99.35	544.5	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	-29.9559	Sweden	0.0	0.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-02-23	18.0	0.0	2.08	0.0	18.0	0.0	0.0	2.08	15.08	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1	100.0	1299.0	100.0	4656.0	99.9967	14268.7333	100.0	3753.0	100.0	2284.0	99.9417	2230.4167	100.0	601.0	99.9722	1438.5	100.0	821.0	99.9667	1031.5714	100.0	90.0	99.9083	6986.1667	100.0	4438.0	100.0	3988.0	99.9928	2534.7381	100.0	2222.0	99.8967	9375.6333	99.9667	2073.0833	100.0	550.0	99.9881	1666.7619	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6318	3000.3055	0.0	Switzerland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-03-01	264.0	1.0	30.504	0.116	246.0	1.0	0.116	15.737	27.38	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.97	2231.1	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.88	6983.2	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	99.95	1666.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3009.2	0.0	Switzerland	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CHE	2020-03-08	1359.0	11.0	157.026	1.271	1095.0	10.0	1.157	114.46	27.38	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.97	2231.1	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.88	6983.2	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	99.95	1666.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3009.2	900.0	Switzerland	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CHE	2020-03-15	6077.0	56.0	702.168	6.471	4718.0	45.0	5.2	545.142	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1.5	100.0	1299.0	99.9667	4654.5	99.9944	14268.3889	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8944	6984.5	99.9667	4436.5	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.9333	2072.8333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7917	3006.2222	350.0	Switzerland	0.0	1.0	0.0	1.0	0.0	0.0	0.0
CHE	2020-03-22	13152.0	235.0	1519.651	27.153	7075.0	179.0	20.683	721.29	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1	99.7	1293.0	100.0	4656.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9	3983.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	99.75	1662.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	297.7778	Switzerland	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CHE	2020-03-29	20201.0	540.0	2334.13	62.394	7049.0	305.0	35.242	814.478	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.5, B.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.95	2532.5	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8666	3007.3334	70.3911	Switzerland	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CHE	2020-04-05	24820.0	831.0	2867.833	96.018	4619.0	291.0	33.624	533.705	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	-4.5902	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-04-12	27322.0	1110.0	3156.927	128.255	2502.0	279.0	32.237	289.094	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	-4.1237	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-04-19	28811.0	1328.0	3328.974	153.444	1489.0	218.0	25.189	172.048	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	-21.8638	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-04-26	29734.0	1466.0	3435.622	169.389	923.0	138.0	15.945	106.649	74.2	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	-36.6972	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-05-03	30168.0	1531.0	3485.769	176.9	434.0	65.0	7.509	50.146	74.2	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	-52.8986	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-05-10	30489.0	1601.0	3522.859	184.988	321.0	70.0	8.089	37.09	71.55	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	7.6923	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-05-17	30642.0	1641.0	3540.538	189.61	153.0	40.0	4.622	17.678	0.0	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	100.0	1299.0	99.9666	4654.1666	100.0	14269.0	99.9666	3751.3334	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.9666	3986.3334	100.0	2535.0	100.0	2222.0	99.8834	9374.1666	99.9333	2072.8334	100.0	550.0	99.9166	1665.3333	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6667	3002.0	-42.8571	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
THA	2020-01-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	1.0	0.0
THA	2020-01-12	2.0	0.0	0.029	0.0	2.0	0.0	0.0	0.028	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	1.0	0.0
THA	2020-01-19	5.0	0.0	0.072	0.0	3.0	0.0	0.0	0.043	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B	100.0	1299.0	100.0	4656.0	99.9667	14266.0	99.9333	3748.6667	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	99.95	2533.5	100.0	2222.0	99.9833	9385.0	99.8	2068.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.7333	914.3333	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-01-26	19.0	0.0	0.272	0.0	14.0	0.0	0.0	0.201	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B	100.0	1299.0	99.9	4649.0	99.95	14264.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6993.5	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9379.0	99.8	2068.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-02-02	32.0	0.0	0.458	0.0	13.0	0.0	0.0	0.186	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	A	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.9	4433.5	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.8	2068.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.6	912.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	0.0	1.0
THA	2020-02-09	34.0	0.0	0.487	0.0	2.0	0.0	0.0	0.028	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	A	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.9	4433.5	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.8	2068.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.6	912.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	0.0	1.0
THA	2020-02-16	35.0	0.0	0.501	0.0	1.0	0.0	0.0	0.014	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	A.6	100.0	1299.0	100.0	4656.0	99.9	14260.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	99.7	2526.0	100.0	2222.0	99.9	9380.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	0.0	1.0
THA	2020-02-23	42.0	1.0	0.602	0.014	7.0	1.0	0.014	0.101	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	A.6	100.0	1299.0	99.95	4653.75	99.925	14260.75	100.0	3753.0	99.925	2282.25	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	99.7	2526.0	100.0	2222.0	99.9	9380.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	98.85	330.0	99.2	905.0	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	0.0	1.0
THA	2020-03-01	50.0	1.0	0.716	0.014	8.0	0.0	0.0	0.114	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.8	3979.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	-100.0	Thailand	0.0	0.0	1.0	1.0	0.0	0.0	0.0
THA	2020-03-08	82.0	1.0	1.175	0.014	32.0	0.0	0.0	0.617	24.61	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	A.6	100.0	1299.0	99.94	4653.05	99.9375	14263.375	100.0	3753.0	100.0	2284.0	99.925	2229.75	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9625	6995.5	100.0	4438.0	100.0	3988.0	99.76	2527.5	100.0	2222.0	99.9175	9379.55	99.9	2071.25	100.0	550.0	99.9375	1665.75	100.0	465.0	100.0	901.0	99.08	332.0	99.5	910.25	99.38	2997.85	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	0.0	1.0
THA	2020-03-15	599.0	1.0	8.582	0.014	517.0	0.0	0.0	7.406	46.97	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.1.1, B.1, A.6, B.1.8	100.0	1299.0	99.9867	4655.4	99.92	14261.2	100.0	3753.0	100.0	2284.0	99.96	2230.8667	100.0	601.0	100.0	1439.0	100.0	821.0	99.9767	1031.7	100.0	90.0	99.9733	6995.6667	100.0	4438.0	99.9933	3987.6333	99.76	2527.8	100.0	2222.0	99.9	9379.2	99.9733	2073.5333	100.0	550.0	99.9833	1666.6667	100.0	465.0	98.35	885.1	98.6967	328.6667	99.36	907.8	99.92	3012.7333	0.0	Thailand	0.0	1.0	1.0	1.0	0.0	0.0	1.0
THA	2020-03-22	1245.0	6.0	17.837	0.086	646.0	5.0	0.071	9.256	69.45	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4, B.1.5	100.0	1299.0	99.85	4650.25	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.925	2229.75	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6987.25	100.0	4438.0	100.0	3988.0	99.925	2533.5	100.0	2222.0	99.925	9378.5	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.95	3013.25	0.0	Thailand	0.0	0.0	0.0	1.0	1.0	0.0	0.0
THA	2020-03-29	2169.0	23.0	31.075	0.33	924.0	17.0	0.243	13.238	69.45	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	240.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-04-05	2551.0	38.0	36.547	0.544	382.0	15.0	0.215	5.473	83.21	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	-11.7647	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-04-12	2733.0	47.0	39.155	0.673	182.0	9.0	0.129	2.607	83.21	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	-40.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-04-19	2922.0	51.0	41.862	0.731	189.0	4.0	0.057	2.707	80.04	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	-55.5556	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-04-26	2966.0	54.0	42.493	0.774	44.0	3.0	0.043	0.63	80.04	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	-25.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-05-03	3004.0	56.0	43.037	0.802	38.0	2.0	0.028	0.544	83.73	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	-33.3333	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-05-10	3028.0	56.0	43.381	0.802	24.0	0.0	0.0	0.344	83.73	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	-100.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-05-17	3040.0	56.0	43.553	0.802	12.0	0.0	0.0	0.172	25.26	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6994.0	100.0	4438.0	100.0	3988.0	99.7	2529.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3005.0	0.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TUR	2020-03-08	2.0	0.0	0.024	0.0	2.0	0.0	0.0	0.024	25.26	2.81	4.22	4.172	12.13	171.285	25.95	25129.341	0.807	31.6	8.153	104.914	84339067.0	18.25	B.1.1.10, B.1, B.1.1, B.1.36	100.0	1299.0	99.96	4654.0167	100.0	14269.0	99.9867	3752.2667	100.0	2284.0	99.98	2231.4	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9067	6985.9333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9217	9378.2167	99.7667	2069.9167	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8467	3008.5833	0.0	Turkey	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TUR	2020-03-15	947.0	21.0	11.228	0.249	945.0	21.0	0.249	11.205	63.09	2.81	4.22	4.172	12.13	171.285	25.95	25129.341	0.807	31.6	8.153	104.914	84339067.0	18.25	B.1.1.10, B.1, B.1.1, B.1.36	100.0	1299.0	99.96	4654.0167	100.0	14269.0	99.9867	3752.2667	100.0	2284.0	99.98	2231.4	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9067	6985.9333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9217	9378.2167	99.7667	2069.9167	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8467	3008.5833	0.0	Turkey	0.0	0.0	0.0	0.0	1.0	0.0	0.0
